"game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw"
"2022-07-22",663222,"Fenway Park",3,"91","Clear","9 mph, Out To RF","36,796","7:11 PM","3:49","2022/07/22/tormlb-bosmlb-1","R","mlb","Chaz Scoggins","Att","F",103,"P"
"2022-07-22",661504,"Truist Park",4705,"77","Cloudy","5 mph, R To L","42,867","8:15 PM","2:59 (:55 delay)","2022/07/22/anamlb-atlmlb-1","R","mlb","Guy Curtright","Att","F",104,"P"
"2022-07-22",662658,"Kauffman Stadium",7,"95","Clear","12 mph, R To L","22,119","7:11 PM","3:21","2022/07/22/tbamlb-kcamlb-1","R","mlb","Max Utsler","Att","F",103,"P"
"2022-07-22",661409,"Guaranteed Rate Field",4,"88","Partly Cloudy","9 mph, In From RF","31,379","7:11 PM","3:20","2022/07/22/clemlb-chamlb-1","R","mlb","Randy Liss","Att","F",103,"P"
"2022-07-22",661193,"American Family Field",32,"86","Clear","15 mph, In From RF","33,357","7:11 PM","4:44","2022/07/22/colmlb-milmlb-1","R","mlb","Drew Olson","Att","F",104,"P"
"2022-07-22",663306,"Chase Field",15,"74","Roof Closed","0 mph, None","17,819","6:40 PM","2:46","2022/07/22/wasmlb-arimlb-1","R","mlb","Jason Johnson","Att","F",104,"P"
"2022-07-22",662344,"Oakland Coliseum",10,"67","Clear","12 mph, Out To RF","6,620","6:41 PM","2:53","2022/07/22/texmlb-oakmlb-1","R","mlb","Jim Young","Att","F",103,"P"
"2022-07-22",662167,"T-Mobile Park",680,"73","Clear","1 mph, Out To RF","45,290","7:10 PM","3:04","2022/07/22/houmlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P"
"2022-07-22",662589,"Dodger Stadium",22,"76","Partly Cloudy","4 mph, Out To CF","51,316","7:11 PM","3:04","2022/07/22/sfnmlb-lanmlb-1","R","mlb","Dennis D'Agostino","Att","F",104,"P"
"2022-07-23",661523,"Guaranteed Rate Field",4,"75","Partly Cloudy","14 mph, R To L","18,518","12:11 PM","2:58","2022/07/23/clemlb-chamlb-1","R","mlb","Bill Seiple","Att","F",103,"P"
"2022-07-23",661408,"Guaranteed Rate Field",4,"83","Partly Cloudy","15 mph, R To L","26,329","6:17 PM","3:06","2022/07/23/clemlb-chamlb-2","R","mlb","Allan Spear","Att","F",103,"P"
"2022-07-23",662146,"T-Mobile Park",680,"61","Partly Cloudy","4 mph, Out To RF","43,197","1:11 PM","2:46","2022/07/23/houmlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P"
"2022-07-23",663221,"Fenway Park",3,"94","Sunny","8 mph, Out To LF","35,821","4:12 PM","3:09","2022/07/23/tormlb-bosmlb-1","R","mlb","Chaz Scoggins","Att","F",103,"P"
"2022-07-23",661559,"Citizens Bank Park",2681,"97","Clear","10 mph, Out To LF","38,542","6:07 PM","3:36","2022/07/23/chnmlb-phimlb-1","R","mlb","Mark Gola","Att","F",104,"P"
"2022-07-23",662902,"Comerica Park",2394,"92","Clear","6 mph, R To L","34,205","6:11 PM","3:21","2022/07/23/minmlb-detmlb-1","R","mlb","Adam Liberman","Att","F",103,"P"
"2022-07-23",663047,"Great American Ball Park",2602,"92","Partly Cloudy","7 mph, Varies","27,190","6:41 PM","3:27","2022/07/23/slnmlb-cinmlb-1","R","mlb","Jim O'Connor","Att","F",104,"P"
"2022-07-23",662436,"PNC Park",31,"73","Partly Cloudy","10 mph, Out To LF","22,560","7:08 PM","3:00","2022/07/23/miamlb-pitmlb-1","R","mlb","Dave Musil Jr.","Att","F",104,"P"
"2022-07-23",661057,"Oriole Park at Camden Yards",2,"97","Clear","6 mph, Out To LF","36,361","7:05 PM","3:35","2022/07/23/nyamlb-balmlb-1","R","mlb","Dennis Hetrick","Att","F",103,"P"
"2022-07-23",662495,"Citi Field",3289,"89","Clear","12 mph, Out To LF","39,359","7:11 PM","3:10","2022/07/23/sdnmlb-nynmlb-1","R","mlb","Jordan Sprechman","Att","F",104,"P"
"2022-07-23",662657,"Kauffman Stadium",7,"99","Clear","16 mph, R To L","20,668","6:10 PM","2:58","2022/07/23/tbamlb-kcamlb-1","R","mlb","Max Utsler","Att","F",103,"P"
"2022-07-23",661201,"American Family Field",32,"86","Roof Closed","10 mph, R To L","31,694","6:12 PM","3:13","2022/07/23/colmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P"
"2022-07-23",662608,"Dodger Stadium",22,"81","Sunny","7 mph, Out To RF","47,749","4:16 PM","3:21","2022/07/23/sfnmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P"
"2022-07-23",661503,"Truist Park",4705,"82","Partly Cloudy","7 mph, R To L","42,827","7:20 PM","3:01","2022/07/23/anamlb-atlmlb-1","R","mlb","Guy Curtright","Att","F",104,"P"
"2022-07-23",663305,"Chase Field",15,"73","Roof Closed","0 mph, None","37,802","5:10 PM","2:44","2022/07/23/wasmlb-arimlb-1","R","mlb","Jason Johnson","Att","F",104,"P"
"2022-07-23",662348,"Oakland Coliseum",10,"67","Clear","14 mph, Out To RF","10,190","6:08 PM","3:14","2022/07/23/texmlb-oakmlb-1","R","mlb","Jim Young","Att","F",103,"P"
"2022-07-24",661556,"Citizens Bank Park",2681,"94","Sunny","3 mph, L To R","29,079","12:07 PM","2:50","2022/07/24/chnmlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P"
"2022-07-24",663220,"Fenway Park",3,"98","Partly Cloudy","23 mph, Out To CF","34,404","1:38 PM","3:33","2022/07/24/tormlb-bosmlb-1","R","mlb","Chaz Scoggins","Att","F",103,"P"
"2022-07-24",661502,"Truist Park",4705,"88","Partly Cloudy","2 mph, Calm","42,663","1:35 PM","3:17","2022/07/24/anamlb-atlmlb-1","R","mlb","Guy Curtright","Att","F",104,"P"
